id,target
132211,0.002499
132212,0.008967
132213,0.004579
132214,0.004230
132215,0.010664
132216,0.013091
132217,0.009092
132218,0.007953
132219,0.013815
132220,0.003382
132221,0.003252
132222,0.020514
132223,0.008366
132224,0.009280
132225,0.002834
132226,0.005946
132227,0.011732
132228,0.007636
132229,0.010088
132230,0.004660
132231,0.005607
132232,0.003988
132233,0.001591
132234,0.022125
132235,0.013443
132236,0.003094
132237,0.005952
132238,0.003102
132239,0.010284
132240,0.006991
132241,0.005649
132242,0.005129
132243,0.015819
132244,0.003585
132245,0.004391
132246,0.009812
132247,0.006434
132248,0.011737
132249,0.001935
132250,0.027522
132251,0.003736
132252,0.014554
132253,0.006923
132254,0.001860
132255,0.018699
132256,0.010092
132257,0.003531
132258,0.005982
132259,0.002332
132260,0.005410
132261,0.004236
132262,0.002050
132263,0.002935
132264,0.002802
132265,0.010699
132266,0.003380
132267,0.003186
132268,0.004655
132269,0.002926
132270,0.006974
132271,0.003637
132272,0.008171
132273,0.016676
132274,0.012241
132275,0.005074
132276,0.004939
132277,0.004529
132278,0.003717
132279,0.007479
132280,0.004104
132281,0.011677
132282,0.008156
132283,0.025484
132284,0.017515
132285,0.013035
132286,0.003451
132287,0.004585
132288,0.008626
132289,0.006484
132290,0.019023
132291,0.003332
132292,0.004460
132293,0.005077
132294,0.004150
132295,0.006137
132296,0.007367
132297,0.005294
132298,0.004138
132299,0.004031
132300,0.017626
132301,0.012536
132302,0.008570
132303,0.002946
132304,0.002881
132305,0.005211
132306,0.012046
132307,0.008930
132308,0.006774
132309,0.004506
132310,0.018367
132311,0.038657
132312,0.003530
132313,0.004296
132314,0.006878
132315,0.008523
132316,0.011079
132317,0.013333
132318,0.015338
132319,0.007159
132320,0.004708
132321,0.003758
132322,0.007031
132323,0.007231
132324,0.004303
132325,0.003167
132326,0.011325
132327,0.007450
132328,0.008976
132329,0.005130
132330,0.004362
132331,0.002621
132332,0.003281
132333,0.011161
132334,0.003378
132335,0.015668
132336,0.004311
132337,0.007619
132338,0.003591
132339,0.013774
132340,0.004695
132341,0.010259
132342,0.003804
132343,0.005092
132344,0.005919
132345,0.019519
132346,0.015201
132347,0.009228
132348,0.002100
132349,0.017339
132350,0.015121
132351,0.002028
132352,0.006608
132353,0.039214
132354,0.005793
132355,0.003905
132356,0.025238
132357,0.003875
132358,0.013249
132359,0.001993
132360,0.001805
132361,0.001962
132362,0.004405
132363,0.014577
132364,0.011723
132365,0.005110
132366,0.003259
132367,0.011038
132368,0.006553
132369,0.011076
132370,0.008883
132371,0.044578
132372,0.004346
132373,0.006336
132374,0.004509
132375,0.003862
132376,0.007761
132377,0.008283
132378,0.007480
132379,0.005657
132380,0.002611
132381,0.008488
132382,0.007663
132383,0.004849
132384,0.005476
132385,0.004958
132386,0.005274
132387,0.005475
132388,0.022215
132389,0.004646
132390,0.006962
132391,0.002422
132392,0.008644
132393,0.004846
132394,0.003386
132395,0.004866
132396,0.002395
132397,0.005251
132398,0.003138
132399,0.004950
132400,0.008975
132401,0.009657
132402,0.001960
132403,0.007733
132404,0.003739
132405,0.005650
132406,0.011177
132407,0.009269
132408,0.005098
132409,0.006261
132410,0.004477
132411,0.011959
132412,0.005533
132413,0.005894
132414,0.013479
132415,0.005549
132416,0.005154
132417,0.007527
132418,0.003536
132419,0.013244
132420,0.003863
132421,0.006244
132422,0.010555
132423,0.010937
132424,0.004166
132425,0.015867
132426,0.013699
132427,0.004437
132428,0.002188
132429,0.005238
132430,0.002666
132431,0.010228
132432,0.004362
132433,0.004283
132434,0.008601
132435,0.003062
132436,0.011384
132437,0.013921
132438,0.014430
132439,0.004165
132440,0.006134
132441,0.005671
132442,0.005165
132443,0.006954
132444,0.011267
132445,0.010576
132446,0.003724
132447,0.038795
132448,0.004735
132449,0.003749
132450,0.008644
132451,0.003764
132452,0.014241
132453,0.002661
132454,0.002959
132455,0.003359
132456,0.004197
132457,0.009667
132458,0.013057
132459,0.008243
132460,0.038492
132461,0.002498
132462,0.011169
132463,0.007591
132464,0.001655
132465,0.004203
132466,0.003001
132467,0.015021
132468,0.039795
132469,0.003163
132470,0.003926
132471,0.005320
132472,0.003448
132473,0.005316
132474,0.006065
132475,0.006355
132476,0.003095
132477,0.012233
132478,0.006125
132479,0.002445
132480,0.006172
132481,0.004531
132482,0.009231
132483,0.010617
132484,0.003528
132485,0.023606
132486,0.004347
132487,0.002913
132488,0.015922
132489,0.014333
132490,0.007629
132491,0.007445
132492,0.003598
132493,0.002150
132494,0.018765
132495,0.011057
132496,0.007639
132497,0.004322
132498,0.014957
132499,0.005901
132500,0.004111
132501,0.007548
132502,0.005219
132503,0.004409
132504,0.003728
132505,0.005913
132506,0.048335
132507,0.010717
132508,0.001786
132509,0.006415
132510,0.004356
132511,0.024783
132512,0.004455
132513,0.008208
132514,0.008188
132515,0.004670
132516,0.009664
132517,0.005189
132518,0.005073
132519,0.007292
132520,0.007131
132521,0.007898
132522,0.004979
132523,0.011886
132524,0.004744
132525,0.005790
132526,0.005117
132527,0.003281
132528,0.001816
132529,0.007087
132530,0.005527
132531,0.010643
132532,0.007794
132533,0.014644
132534,0.021698
132535,0.003491
132536,0.016274
132537,0.007612
132538,0.004460
132539,0.005991
132540,0.014729
132541,0.007848
132542,0.005811
132543,0.008784
132544,0.015139
132545,0.015173
132546,0.009662
132547,0.008682
132548,0.005262
132549,0.007008
132550,0.028722
132551,0.006010
132552,0.040408
132553,0.014049
132554,0.010042
132555,0.003512
132556,0.004219
132557,0.005033
132558,0.003283
132559,0.006560
132560,0.005665
132561,0.002845
132562,0.008809
132563,0.027621
132564,0.007685
132565,0.007242
132566,0.005394
132567,0.015530
132568,0.020381
132569,0.006245
132570,0.002948
132571,0.015954
132572,0.006402
132573,0.008028
132574,0.006489
132575,0.004372
132576,0.003417
132577,0.003329
132578,0.005540
132579,0.002750
132580,0.005142
132581,0.003286
132582,0.009574
132583,0.012492
132584,0.002667
132585,0.021462
132586,0.003139
132587,0.005126
132588,0.003280
132589,0.005432
132590,0.008877
132591,0.009508
132592,0.019475
132593,0.022346
132594,0.029976
132595,0.008431
132596,0.005045
132597,0.002796
132598,0.006543
132599,0.004507
132600,0.020267
132601,0.007206
132602,0.001857
132603,0.010765
132604,0.009217
132605,0.003914
132606,0.004214
132607,0.001934
132608,0.003851
132609,0.012334
132610,0.009258
132611,0.026647
132612,0.004219
132613,0.014131
132614,0.001907
132615,0.009927
132616,0.015548
132617,0.025346
132618,0.015439
132619,0.003704
132620,0.008668
132621,0.006049
132622,0.020468
132623,0.010679
132624,0.008901
132625,0.004166
132626,0.003140
132627,0.005651
132628,0.003586
132629,0.010387
132630,0.019892
132631,0.004504
132632,0.012197
132633,0.007934
132634,0.006768
132635,0.003222
132636,0.003607
132637,0.019834
132638,0.004366
132639,0.016920
132640,0.013502
132641,0.010705
132642,0.002923
132643,0.006990
132644,0.014930
132645,0.007104
132646,0.027876
132647,0.004067
132648,0.004644
132649,0.003750
132650,0.006832
132651,0.014009
132652,0.018673
132653,0.006017
132654,0.002501
132655,0.008302
132656,0.003978
132657,0.006858
132658,0.009534
132659,0.029545
132660,0.004888
132661,0.010800
132662,0.004601
132663,0.003823
132664,0.023617
132665,0.003649
132666,0.022437
132667,0.003605
132668,0.025518
132669,0.008773
132670,0.008443
132671,0.006352
132672,0.002113
132673,0.018955
132674,0.011192
132675,0.002508
132676,0.025371
132677,0.018179
132678,0.011277
132679,0.004625
132680,0.006071
132681,0.002059
132682,0.004807
132683,0.011646
132684,0.004947
132685,0.004542
132686,0.010772
132687,0.005100
132688,0.007342
132689,0.010032
132690,0.008451
132691,0.010847
132692,0.007293
132693,0.016159
132694,0.004841
132695,0.008669
132696,0.002285
132697,0.009694
132698,0.051736
132699,0.013992
132700,0.004439
132701,0.004062
132702,0.011113
132703,0.005441
132704,0.003269
132705,0.011866
132706,0.004857
132707,0.002544
132708,0.006337
132709,0.006972
132710,0.003243
132711,0.004091
132712,0.010777
132713,0.008169
132714,0.004175
132715,0.017778
132716,0.004443
132717,0.001883
132718,0.007893
132719,0.020310
132720,0.007251
132721,0.002248
132722,0.003488
132723,0.003377
132724,0.006027
132725,0.003635
132726,0.012793
132727,0.008517
132728,0.007312
132729,0.004029
132730,0.005449
132731,0.006026
132732,0.006742
132733,0.008889
132734,0.004621
132735,0.009049
132736,0.013773
132737,0.004005
132738,0.003842
132739,0.022235
132740,0.004978
132741,0.013443
132742,0.015010
132743,0.003050
132744,0.006252
132745,0.003474
132746,0.010115
132747,0.003885
132748,0.009648
132749,0.004917
132750,0.012645
132751,0.003990
132752,0.004473
132753,0.005921
132754,0.003675
132755,0.006455
132756,0.002326
132757,0.012589
132758,0.011618
132759,0.002895
132760,0.003672
132761,0.011031
132762,0.003829
132763,0.013428
132764,0.004683
132765,0.012782
132766,0.002599
132767,0.005207
132768,0.007453
132769,0.009811
132770,0.013525
132771,0.004644
132772,0.031798
132773,0.011756
132774,0.002140
132775,0.003852
132776,0.002861
132777,0.005421
132778,0.009931
132779,0.006789
132780,0.007295
132781,0.006626
132782,0.029962
132783,0.003018
132784,0.017830
132785,0.013369
132786,0.002559
132787,0.003726
132788,0.015064
132789,0.004951
132790,0.002681
132791,0.009892
132792,0.006570
132793,0.004567
132794,0.006728
132795,0.004686
132796,0.015688
132797,0.009257
132798,0.027564
132799,0.016772
132800,0.005881
132801,0.005599
132802,0.002524
132803,0.017345
132804,0.010902
132805,0.004484
132806,0.007942
132807,0.007416
132808,0.003669
132809,0.003967
132810,0.005464
132811,0.003162
132812,0.004039
132813,0.006166
132814,0.002480
132815,0.004560
132816,0.012473
132817,0.002210
132818,0.009569
132819,0.004047
132820,0.006547
132821,0.006989
132822,0.007522
132823,0.002556
132824,0.002711
132825,0.010489
132826,0.002742
132827,0.008625
132828,0.003259
132829,0.015759
132830,0.004701
132831,0.006986
132832,0.006219
132833,0.006398
132834,0.003997
132835,0.003445
132836,0.003236
132837,0.013232
132838,0.013453
132839,0.006973
132840,0.008425
132841,0.003011
132842,0.013655
132843,0.004456
132844,0.003712
132845,0.007803
132846,0.006700
132847,0.026057
132848,0.006579
132849,0.010188
132850,0.011986
132851,0.021581
132852,0.014420
132853,0.010298
132854,0.008479
132855,0.007076
132856,0.007765
132857,0.031054
132858,0.004175
132859,0.005675
132860,0.003146
132861,0.008254
132862,0.005552
132863,0.003789
132864,0.005289
132865,0.009547
132866,0.006527
132867,0.022854
132868,0.007958
132869,0.004525
132870,0.019104
132871,0.005383
132872,0.006331
132873,0.012323
132874,0.003084
132875,0.009498
132876,0.005728
132877,0.015793
132878,0.011400
132879,0.004054
132880,0.007145
132881,0.013902
132882,0.005917
132883,0.006584
132884,0.004160
132885,0.004002
132886,0.009791
132887,0.005658
132888,0.006841
132889,0.007595
132890,0.003908
132891,0.003925
132892,0.011860
132893,0.004092
132894,0.004789
132895,0.006610
132896,0.008860
132897,0.007832
132898,0.002530
132899,0.007353
132900,0.003070
132901,0.012534
132902,0.009201
132903,0.009406
132904,0.003487
132905,0.006040
132906,0.009203
132907,0.009056
132908,0.015039
132909,0.003711
132910,0.004133
132911,0.009785
132912,0.009589
132913,0.005225
132914,0.003782
132915,0.005746
132916,0.003978
132917,0.004902
132918,0.006445
132919,0.011883
132920,0.003955
132921,0.013540
132922,0.013788
132923,0.006686
132924,0.004685
132925,0.005697
132926,0.003459
132927,0.007244
132928,0.007674
132929,0.008285
132930,0.003521
132931,0.006738
132932,0.015033
132933,0.005785
132934,0.014301
132935,0.002301
132936,0.003594
132937,0.005495
132938,0.005538
132939,0.007006
132940,0.014439
132941,0.005744
132942,0.016291
132943,0.008675
132944,0.025542
132945,0.009155
132946,0.016887
132947,0.004984
132948,0.005538
132949,0.016721
132950,0.002481
132951,0.003472
132952,0.026253
132953,0.009594
132954,0.006893
132955,0.010519
132956,0.016169
132957,0.011644
132958,0.005164
132959,0.015405
132960,0.006531
132961,0.008903
132962,0.004657
132963,0.003469
132964,0.003357
132965,0.022885
132966,0.004340
132967,0.009289
132968,0.013263
132969,0.010335
132970,0.002415
132971,0.012436
132972,0.007899
132973,0.003434
132974,0.003320
132975,0.005096
132976,0.012031
132977,0.003628
132978,0.007196
132979,0.012245
132980,0.005696
132981,0.005235
132982,0.003900
132983,0.002809
132984,0.015706
132985,0.009119
132986,0.012164
132987,0.005261
132988,0.010607
132989,0.017146
132990,0.004488
132991,0.003012
132992,0.002561
132993,0.006164
132994,0.002146
132995,0.005310
132996,0.011599
132997,0.011350
132998,0.004562
132999,0.008510
133000,0.008650
133001,0.017462
133002,0.012781
133003,0.003012
133004,0.009041
133005,0.011031
133006,0.004340
133007,0.006063
133008,0.010953
133009,0.006950
133010,0.002213
133011,0.002347
133012,0.004368
133013,0.004595
133014,0.030673
133015,0.006964
133016,0.013512
133017,0.009870
133018,0.004390
133019,0.003661
133020,0.006845
133021,0.005195
133022,0.010971
133023,0.008084
133024,0.004555
133025,0.002723
133026,0.017068
133027,0.002671
133028,0.011911
133029,0.021506
133030,0.009049
133031,0.004289
133032,0.005041
133033,0.007282
133034,0.025795
133035,0.009247
133036,0.002080
133037,0.031378
133038,0.005504
133039,0.019121
133040,0.004745
133041,0.007565
133042,0.011919
133043,0.011783
133044,0.004360
133045,0.009292
133046,0.014052
133047,0.003255
133048,0.003400
133049,0.008159
133050,0.030159
133051,0.007828
133052,0.008155
133053,0.005507
133054,0.011382
133055,0.010589
133056,0.005368
133057,0.003751
133058,0.003300
133059,0.016341
133060,0.002902
133061,0.003013
133062,0.009853
133063,0.004390
133064,0.003676
133065,0.005380
133066,0.010514
133067,0.006888
133068,0.010731
133069,0.014947
133070,0.017418
133071,0.002158
133072,0.008164
133073,0.013075
133074,0.007017
133075,0.010112
133076,0.012653
133077,0.004836
133078,0.033631
133079,0.009497
133080,0.025427
133081,0.020406
133082,0.025516
133083,0.007879
133084,0.005693
133085,0.020984
133086,0.005024
133087,0.007398
133088,0.012676
133089,0.001871
133090,0.005126
133091,0.017193
133092,0.014336
133093,0.006053
133094,0.006177
133095,0.007841
133096,0.009304
133097,0.009087
133098,0.013101
133099,0.008824
133100,0.003988
133101,0.012667
133102,0.003425
133103,0.022465
133104,0.004319
133105,0.002871
133106,0.013180
133107,0.004577
133108,0.007477
133109,0.010823
133110,0.004456
133111,0.009760
133112,0.006013
133113,0.006716
133114,0.004375
133115,0.011567
133116,0.042257
133117,0.010247
133118,0.007076
133119,0.003085
133120,0.012644
133121,0.006849
133122,0.008095
133123,0.006028
133124,0.008778
133125,0.012032
133126,0.005655
133127,0.012312
133128,0.010769
133129,0.012613
133130,0.005140
133131,0.005658
133132,0.011136
133133,0.005609
133134,0.005124
133135,0.009948
133136,0.007844
133137,0.014431
133138,0.008303
133139,0.003242
133140,0.031014
133141,0.005690
133142,0.001864
133143,0.012775
133144,0.002480
133145,0.004761
133146,0.007603
133147,0.006257
133148,0.012198
133149,0.034697
133150,0.011345
133151,0.003449
133152,0.013333
133153,0.009336
133154,0.012633
133155,0.013784
133156,0.005535
133157,0.007103
133158,0.008419
133159,0.022877
133160,0.007562
133161,0.007800
133162,0.005854
133163,0.015844
133164,0.005689
133165,0.011026
133166,0.004617
133167,0.006337
133168,0.003725
133169,0.004898
133170,0.009342
133171,0.020088
133172,0.014889
133173,0.013982
133174,0.002998
133175,0.004054
133176,0.008584
133177,0.002881
133178,0.004358
133179,0.004145
133180,0.010184
133181,0.005405
133182,0.030819
133183,0.003732
133184,0.017393
133185,0.004812
133186,0.002323
133187,0.005241
133188,0.005057
133189,0.004104
133190,0.016568
133191,0.006756
133192,0.004470
133193,0.010208
133194,0.002814
133195,0.005234
133196,0.008915
133197,0.032770
133198,0.002205
133199,0.016597
133200,0.004427
133201,0.055957
133202,0.002623
133203,0.009713
133204,0.001941
133205,0.003805
133206,0.003840
133207,0.003396
133208,0.020219
133209,0.002102
133210,0.004397
133211,0.007674
133212,0.004942
133213,0.004092
133214,0.002129
133215,0.003544
133216,0.011716
133217,0.002815
133218,0.006162
133219,0.008514
133220,0.035021
133221,0.003645
133222,0.008150
133223,0.024540
133224,0.005259
133225,0.003862
133226,0.004311
133227,0.029408
133228,0.002609
133229,0.013741
133230,0.011993
133231,0.019047
133232,0.015074
133233,0.013484
133234,0.013716
133235,0.006995
133236,0.002944
133237,0.002760
133238,0.015605
133239,0.004334
133240,0.003696
133241,0.015928
133242,0.002937
133243,0.009929
133244,0.002475
133245,0.010721
133246,0.007787
133247,0.004234
133248,0.009493
133249,0.003435
133250,0.014209
133251,0.007697
133252,0.006471
133253,0.003575
133254,0.007132
133255,0.004146
133256,0.012772
133257,0.002042
133258,0.014651
133259,0.003997
133260,0.034020
133261,0.005342
133262,0.010657
133263,0.036841
133264,0.008782
133265,0.004094
133266,0.006701
133267,0.015284
133268,0.001982
133269,0.007953
133270,0.004054
133271,0.018456
133272,0.003856
133273,0.008891
133274,0.010036
133275,0.004026
133276,0.007016
133277,0.003793
133278,0.003956
133279,0.007843
133280,0.011135
133281,0.016900
133282,0.031656
133283,0.004568
133284,0.003519
133285,0.003252
133286,0.008585
133287,0.005470
133288,0.008657
133289,0.002764
133290,0.010846
133291,0.009036
133292,0.004098
133293,0.003366
133294,0.005340
133295,0.002999
133296,0.003643
133297,0.006048
133298,0.009501
133299,0.012993
133300,0.005599
133301,0.017279
133302,0.003952
133303,0.017013
133304,0.003329
133305,0.005561
133306,0.008345
133307,0.012443
133308,0.005768
133309,0.007343
133310,0.002933
133311,0.003458
133312,0.004097
133313,0.018686
133314,0.010426
133315,0.015643
133316,0.010178
133317,0.004751
133318,0.018003
133319,0.004105
133320,0.003623
133321,0.039698
133322,0.012528
133323,0.004640
133324,0.015049
133325,0.005930
133326,0.009402
133327,0.004929
133328,0.016058
133329,0.003638
133330,0.004199
133331,0.005877
133332,0.030033
133333,0.008622
133334,0.006037
133335,0.005978
133336,0.016442
133337,0.008597
133338,0.015560
133339,0.008420
133340,0.008299
133341,0.011704
133342,0.003847
133343,0.004569
133344,0.006314
133345,0.009565
133346,0.015985
133347,0.019219
133348,0.002745
133349,0.003875
133350,0.003160
133351,0.003406
133352,0.010824
133353,0.004621
133354,0.002515
133355,0.007442
133356,0.004976
133357,0.003061
133358,0.004626
133359,0.023963
133360,0.007943
133361,0.014819
133362,0.004419
133363,0.005224
133364,0.005629
133365,0.001546
133366,0.002954
133367,0.004547
133368,0.009639
133369,0.009366
133370,0.004850
133371,0.013577
133372,0.006575
133373,0.005510
133374,0.003504
133375,0.004386
133376,0.008082
133377,0.012454
133378,0.006836
133379,0.011376
133380,0.006531
133381,0.004450
133382,0.004825
133383,0.020656
133384,0.006950
133385,0.006141
133386,0.004261
133387,0.002092
133388,0.030442
133389,0.006286
133390,0.001546
133391,0.011729
133392,0.004675
133393,0.021808
133394,0.017305
133395,0.004221
133396,0.007846
133397,0.003574
133398,0.003861
133399,0.003579
133400,0.021155
133401,0.017556
133402,0.003138
133403,0.006177
133404,0.009526
133405,0.011367
133406,0.022317
133407,0.005218
133408,0.011321
133409,0.009324
133410,0.004052
133411,0.025420
133412,0.026597
133413,0.006333
133414,0.009139
133415,0.032972
133416,0.021019
133417,0.023465
133418,0.004470
133419,0.015746
133420,0.004157
133421,0.013438
133422,0.002976
133423,0.005530
133424,0.027583
133425,0.009526
133426,0.005200
133427,0.002968
133428,0.009428
133429,0.010593
133430,0.005994
133431,0.002231
133432,0.009260
133433,0.008040
133434,0.005453
133435,0.009649
133436,0.004013
133437,0.002491
133438,0.005010
133439,0.005517
133440,0.005829
133441,0.005597
133442,0.003929
133443,0.004352
133444,0.003120
133445,0.002266
133446,0.007235
133447,0.015427
133448,0.006155
133449,0.009092
133450,0.014383
133451,0.005478
133452,0.004086
133453,0.009912
133454,0.006571
133455,0.002246
133456,0.003702
133457,0.003672
133458,0.005557
133459,0.005559
133460,0.002616
133461,0.008776
133462,0.010112
133463,0.011229
133464,0.003833
133465,0.005900
133466,0.030262
133467,0.004093
133468,0.002921
133469,0.005681
133470,0.002568
133471,0.003626
133472,0.002771
133473,0.008230
133474,0.003605
133475,0.003029
133476,0.003461
133477,0.014340
133478,0.004258
133479,0.004684
133480,0.001649
133481,0.005607
133482,0.008587
133483,0.005890
133484,0.028401
133485,0.008655
133486,0.011976
133487,0.006450
133488,0.004530
133489,0.008018
133490,0.018711
133491,0.013770
133492,0.002070
133493,0.005435
133494,0.014494
133495,0.013331
133496,0.030088
133497,0.019003
133498,0.005612
133499,0.014533
133500,0.004566
133501,0.018323
133502,0.001996
133503,0.005583
133504,0.005053
133505,0.042051
133506,0.050386
133507,0.005704
133508,0.025154
133509,0.003833
133510,0.004539
133511,0.002863
133512,0.001963
133513,0.006116
133514,0.006245
133515,0.007296
133516,0.013514
133517,0.012183
133518,0.032406
133519,0.018308
133520,0.010719
133521,0.018475
133522,0.005710
133523,0.003043
133524,0.003228
133525,0.009421
133526,0.005744
133527,0.003713
133528,0.004902
133529,0.006961
133530,0.009773
133531,0.012605
133532,0.007617
133533,0.003279
133534,0.010091
133535,0.002684
133536,0.006799
133537,0.004066
133538,0.008641
133539,0.013439
133540,0.004147
133541,0.007586
133542,0.004580
133543,0.015204
133544,0.007496
133545,0.004220
133546,0.005023
133547,0.003016
133548,0.008102
133549,0.005791
133550,0.008926
133551,0.003843
133552,0.021506
133553,0.005011
133554,0.030892
133555,0.006103
133556,0.003179
133557,0.005313
133558,0.003986
133559,0.007188
133560,0.008184
133561,0.008661
133562,0.002023
133563,0.003379
133564,0.006843
133565,0.004670
133566,0.004047
133567,0.008709
133568,0.003026
133569,0.003800
133570,0.004298
133571,0.012691
133572,0.008076
133573,0.003580
133574,0.003557
133575,0.004384
133576,0.013424
133577,0.006373
133578,0.032667
133579,0.005128
133580,0.008999
133581,0.007650
133582,0.015668
133583,0.004550
133584,0.004454
133585,0.009755
133586,0.024947
133587,0.005398
133588,0.005945
133589,0.004996
133590,0.013165
133591,0.005646
133592,0.007602
133593,0.005887
133594,0.014001
133595,0.001988
133596,0.007278
133597,0.004990
133598,0.009522
133599,0.006235
133600,0.004256
133601,0.005996
133602,0.010326
133603,0.007348
133604,0.004993
133605,0.005260
133606,0.014498
133607,0.002781
133608,0.034818
133609,0.004815
133610,0.008960
133611,0.009106
133612,0.006786
133613,0.004742
133614,0.017479
133615,0.007128
133616,0.005209
133617,0.005860
133618,0.005062
133619,0.018412
133620,0.004837
133621,0.021051
133622,0.012780
133623,0.012110
133624,0.008712
133625,0.013023
133626,0.003115
133627,0.009936
133628,0.019752
133629,0.003529
133630,0.003838
133631,0.010099
133632,0.002988
133633,0.003308
133634,0.010611
133635,0.012739
133636,0.004605
133637,0.003279
133638,0.002635
133639,0.005210
133640,0.008769
133641,0.004100
133642,0.004426
133643,0.004063
133644,0.001917
133645,0.021633
133646,0.020614
133647,0.004342
133648,0.015969
133649,0.006459
133650,0.017752
133651,0.005888
133652,0.001368
133653,0.012578
133654,0.002612
133655,0.007054
133656,0.007547
133657,0.003370
133658,0.026979
133659,0.003528
133660,0.017869
133661,0.004881
133662,0.007861
133663,0.005488
133664,0.004761
133665,0.007989
133666,0.004616
133667,0.005145
133668,0.002815
133669,0.013329
133670,0.004451
133671,0.009641
133672,0.003864
133673,0.010764
133674,0.001916
133675,0.011463
133676,0.005291
133677,0.013833
133678,0.002575
133679,0.006340
133680,0.005507
133681,0.003973
133682,0.009127
133683,0.003370
133684,0.004731
133685,0.003677
133686,0.007146
133687,0.002835
133688,0.019666
133689,0.004461
133690,0.019441
133691,0.021923
133692,0.007391
133693,0.002222
133694,0.003685
133695,0.009546
133696,0.014603
133697,0.006510
133698,0.003462
133699,0.004603
133700,0.003842
133701,0.004440
133702,0.005432
133703,0.007930
133704,0.005128
133705,0.002072
133706,0.003995
133707,0.005578
133708,0.011206
133709,0.008453
133710,0.007265
133711,0.004474
133712,0.005392
133713,0.007256
133714,0.006212
133715,0.006136
133716,0.004209
133717,0.003796
133718,0.022613
133719,0.018645
133720,0.005078
133721,0.003712
133722,0.006888
133723,0.005558
133724,0.014673
133725,0.006551
133726,0.004123
133727,0.004124
133728,0.003178
133729,0.003887
133730,0.002924
133731,0.002007
133732,0.002830
133733,0.004911
133734,0.014007
133735,0.012221
133736,0.004920
133737,0.003581
133738,0.007150
133739,0.009831
133740,0.003624
133741,0.005451
133742,0.004055
133743,0.004256
133744,0.003900
133745,0.013940
133746,0.012879
133747,0.006018
133748,0.004612
133749,0.002581
133750,0.005896
133751,0.003463
133752,0.017198
133753,0.014969
133754,0.003390
133755,0.005997
133756,0.003109
133757,0.005267
133758,0.004105
133759,0.009956
133760,0.020409
133761,0.005709
133762,0.003774
133763,0.003845
133764,0.010097
133765,0.008370
133766,0.003126
133767,0.010308
133768,0.032152
133769,0.001739
133770,0.005186
133771,0.004741
133772,0.015158
133773,0.012428
133774,0.037797
133775,0.002827
133776,0.003098
133777,0.006478
133778,0.009794
