id,target
132482,0.009571
132483,0.011543
132484,0.003358
132485,0.024900
132486,0.004259
132487,0.002766
132488,0.017740
132489,0.012655
132490,0.007779
132491,0.007756
132492,0.003626
132493,0.001864
132494,0.017165
132495,0.009327
132496,0.006604
132497,0.003973
132498,0.016211
132499,0.006017
132500,0.004372
132501,0.007219
132502,0.005771
132503,0.004200
132504,0.003349
132505,0.006171
132506,0.038426
132507,0.011400
132508,0.001460
132509,0.006787
132510,0.004659
132511,0.024941
132512,0.003777
132513,0.009353
132514,0.008841
132515,0.005729
132516,0.010956
132517,0.005192
132518,0.005531
132519,0.008695
132520,0.007521
132521,0.008243
132522,0.005103
132523,0.012018
132524,0.004815
132525,0.006259
132526,0.005027
132527,0.003471
132528,0.001601
132529,0.007258
132530,0.004851
132531,0.011424
132532,0.008961
132533,0.014710
132534,0.021585
132535,0.003138
132536,0.017889
132537,0.007014
132538,0.004469
132539,0.007180
132540,0.018499
132541,0.008314
132542,0.005845
132543,0.010364
132544,0.016123
132545,0.016778
132546,0.010690
132547,0.009572
132548,0.006680
132549,0.006865
132550,0.042838
132551,0.006336
132552,0.040416
132553,0.014960
132554,0.009624
132555,0.002964
132556,0.004135
132557,0.004750
132558,0.003027
132559,0.007420
132560,0.005408
132561,0.002919
132562,0.010367
132563,0.028335
132564,0.008022
132565,0.007562
132566,0.004570
132567,0.015889
132568,0.020129
132569,0.005964
132570,0.002690
132571,0.017636
132572,0.006561
132573,0.008721
132574,0.006151
132575,0.004518
132576,0.003677
132577,0.003348
132578,0.005730
132579,0.003039
132580,0.005104
132581,0.003202
132582,0.010144
132583,0.012373
132584,0.002217
132585,0.024636
132586,0.002772
132587,0.004907
132588,0.003346
132589,0.005175
132590,0.008759
132591,0.009155
132592,0.016754
132593,0.020005
132594,0.031906
132595,0.009654
132596,0.005223
132597,0.003384
132598,0.007355
132599,0.003889
132600,0.021648
132601,0.006454
132602,0.001578
132603,0.011376
132604,0.010254
132605,0.003568
132606,0.003983
132607,0.001578
132608,0.003671
132609,0.012413
132610,0.009336
132611,0.023743
132612,0.003949
132613,0.014305
132614,0.001559
132615,0.011663
132616,0.017228
132617,0.026555
132618,0.014775
132619,0.003795
132620,0.008289
132621,0.008340
132622,0.020730
132623,0.008782
132624,0.010247
132625,0.003721
132626,0.002436
132627,0.006493
132628,0.003459
132629,0.011340
132630,0.021274
132631,0.005047
132632,0.012935
132633,0.008097
132634,0.007213
132635,0.003145
132636,0.003561
132637,0.019573
132638,0.004288
132639,0.017745
132640,0.015179
132641,0.010131
132642,0.003184
132643,0.007210
132644,0.016590
132645,0.006717
132646,0.031782
132647,0.003989
132648,0.003667
132649,0.003829
132650,0.009170
132651,0.015204
132652,0.017744
132653,0.005887
132654,0.002188
132655,0.007920
132656,0.004290
132657,0.006784
132658,0.010903
132659,0.027079
132660,0.005397
132661,0.012554
132662,0.004711
132663,0.004438
132664,0.024575
132665,0.003367
132666,0.023644
132667,0.004084
132668,0.025684
132669,0.010629
132670,0.008269
132671,0.007045
132672,0.001703
132673,0.020070
132674,0.010121
132675,0.002364
132676,0.025750
132677,0.020586
132678,0.011806
132679,0.004492
132680,0.006084
132681,0.001911
132682,0.004947
132683,0.012530
132684,0.004370
132685,0.004701
132686,0.011749
132687,0.004970
132688,0.008668
132689,0.009088
132690,0.007205
132691,0.012258
132692,0.008019
132693,0.015490
132694,0.004930
132695,0.008520
132696,0.002496
132697,0.010799
132698,0.042952
132699,0.018181
132700,0.004107
132701,0.003721
132702,0.011494
132703,0.005566
132704,0.003009
132705,0.012187
132706,0.004591
132707,0.002434
132708,0.006139
132709,0.006574
132710,0.003144
132711,0.003743
132712,0.012615
132713,0.008072
132714,0.004042
132715,0.018131
132716,0.004461
132717,0.001330
132718,0.008179
132719,0.020052
132720,0.007985
132721,0.002163
132722,0.003083
132723,0.003162
132724,0.006132
132725,0.003701
132726,0.016683
132727,0.010544
132728,0.006246
132729,0.003671
132730,0.005790
132731,0.006020
132732,0.005866
132733,0.011334
132734,0.004433
132735,0.008578
132736,0.014866
132737,0.003876
132738,0.003844
132739,0.023247
132740,0.005079
132741,0.014166
132742,0.014075
132743,0.002538
132744,0.005976
132745,0.003339
132746,0.009000
132747,0.003267
132748,0.010223
132749,0.004383
132750,0.017064
132751,0.004101
132752,0.004585
132753,0.006946
132754,0.003782
132755,0.007009
132756,0.001713
132757,0.013500
132758,0.011397
132759,0.002625
132760,0.003580
132761,0.013153
132762,0.003509
132763,0.013770
132764,0.003822
132765,0.012625
132766,0.002312
132767,0.005504
132768,0.007489
132769,0.008731
132770,0.015228
132771,0.004521
132772,0.028854
132773,0.012265
132774,0.001903
132775,0.003814
132776,0.002665
132777,0.005267
132778,0.010321
132779,0.007851
132780,0.007335
132781,0.008529
132782,0.030243
132783,0.003109
132784,0.018777
132785,0.012440
132786,0.002438
132787,0.003810
132788,0.016878
132789,0.005668
132790,0.002234
132791,0.012931
132792,0.006909
132793,0.004832
132794,0.005522
132795,0.004049
132796,0.017604
132797,0.009656
132798,0.029147
132799,0.015986
132800,0.006132
132801,0.006262
132802,0.002569
132803,0.017395
132804,0.012058
132805,0.004714
132806,0.007306
132807,0.007060
132808,0.003414
132809,0.004231
132810,0.005171
132811,0.003218
132812,0.004262
132813,0.005712
132814,0.002120
132815,0.004338
132816,0.012917
132817,0.001956
132818,0.011396
132819,0.004395
132820,0.006045
132821,0.009222
132822,0.007708
132823,0.002442
132824,0.002572
132825,0.011294
132826,0.002392
132827,0.009684
132828,0.003150
132829,0.015962
132830,0.004844
132831,0.005664
132832,0.006436
132833,0.006620
132834,0.004364
132835,0.003568
132836,0.003124
132837,0.013078
132838,0.013243
132839,0.007783
132840,0.008100
132841,0.003203
132842,0.015657
132843,0.004569
132844,0.003764
132845,0.007925
132846,0.007219
132847,0.024831
132848,0.006818
132849,0.008539
132850,0.012259
132851,0.020111
132852,0.013418
132853,0.012551
132854,0.007076
132855,0.007704
132856,0.006991
132857,0.033048
132858,0.004354
132859,0.006342
132860,0.002610
132861,0.009410
132862,0.007181
132863,0.003860
132864,0.005606
132865,0.009396
132866,0.006131
132867,0.017745
132868,0.007885
132869,0.004674
132870,0.015991
132871,0.005072
132872,0.007871
132873,0.013537
132874,0.002631
132875,0.010401
132876,0.005538
132877,0.016810
132878,0.010909
132879,0.004237
132880,0.009028
132881,0.015887
132882,0.005414
132883,0.006467
132884,0.004103
132885,0.004330
132886,0.009088
132887,0.006227
132888,0.007239
132889,0.007011
132890,0.003694
132891,0.004255
132892,0.013111
132893,0.004125
132894,0.005561
132895,0.007504
132896,0.008377
132897,0.007598
132898,0.002351
132899,0.009935
132900,0.003185
132901,0.014733
132902,0.010219
132903,0.008826
132904,0.003559
132905,0.007132
132906,0.008811
132907,0.008611
132908,0.017146
132909,0.004095
132910,0.004447
132911,0.008926
132912,0.011740
132913,0.005383
132914,0.003561
132915,0.005842
132916,0.003778
132917,0.005671
132918,0.005843
132919,0.014380
132920,0.004315
132921,0.015536
132922,0.013833
132923,0.005471
132924,0.004531
132925,0.005549
132926,0.003325
132927,0.007550
132928,0.007637
132929,0.008314
132930,0.003400
132931,0.006237
132932,0.014622
132933,0.005593
132934,0.013783
132935,0.001827
132936,0.003622
132937,0.006018
132938,0.005700
132939,0.007936
132940,0.015537
132941,0.006785
132942,0.014808
132943,0.008487
132944,0.026390
132945,0.009834
132946,0.018145
132947,0.004082
132948,0.005304
132949,0.015599
132950,0.002242
132951,0.003422
132952,0.023099
132953,0.009410
132954,0.006117
132955,0.011620
132956,0.016381
132957,0.014191
132958,0.006221
132959,0.013619
132960,0.007017
132961,0.009003
132962,0.005171
132963,0.003312
132964,0.003486
132965,0.023894
132966,0.004176
132967,0.007763
132968,0.014489
132969,0.011553
132970,0.001994
132971,0.014733
132972,0.008701
132973,0.003014
132974,0.003025
132975,0.004483
132976,0.012345
132977,0.003497
132978,0.008029
132979,0.014468
132980,0.006112
132981,0.005445
132982,0.004248
132983,0.002718
132984,0.016093
132985,0.009058
132986,0.013782
132987,0.004723
132988,0.011695
132989,0.018505
132990,0.004220
132991,0.002857
132992,0.002345
132993,0.005603
132994,0.002281
132995,0.005836
132996,0.012095
132997,0.012646
132998,0.005400
132999,0.010555
133000,0.010468
133001,0.017646
133002,0.013048
133003,0.003590
133004,0.009593
133005,0.014226
133006,0.004437
133007,0.006073
133008,0.011961
133009,0.008014
133010,0.001807
133011,0.002010
133012,0.004439
133013,0.004768
133014,0.022186
133015,0.006677
133016,0.015471
133017,0.008746
133018,0.004694
133019,0.003170
133020,0.007738
133021,0.005779
133022,0.013238
133023,0.008406
133024,0.004303
133025,0.002486
133026,0.020910
133027,0.002617
133028,0.010625
133029,0.022435
133030,0.009276
133031,0.004081
133032,0.005452
133033,0.007983
133034,0.025874
133035,0.010417
133036,0.001968
133037,0.028582
133038,0.005053
133039,0.018385
133040,0.004111
133041,0.006606
133042,0.012721
133043,0.012705
133044,0.004048
133045,0.009090
133046,0.015100
133047,0.003305
133048,0.003226
133049,0.009363
133050,0.028540
133051,0.007536
133052,0.009853
133053,0.006339
133054,0.011947
133055,0.012018
133056,0.005190
133057,0.003502
133058,0.002814
133059,0.017255
133060,0.002751
133061,0.002586
133062,0.009813
133063,0.004110
133064,0.003212
133065,0.005560
133066,0.011177
133067,0.008175
133068,0.012064
133069,0.014338
133070,0.017424
133071,0.001904
133072,0.008251
133073,0.012527
133074,0.006891
133075,0.009684
133076,0.011965
133077,0.004582
133078,0.031078
133079,0.010631
133080,0.022746
133081,0.021208
133082,0.026468
133083,0.009649
133084,0.005432
133085,0.022597
133086,0.005533
133087,0.008197
133088,0.011359
133089,0.001516
133090,0.005483
133091,0.018142
133092,0.016615
133093,0.006422
133094,0.005533
133095,0.008815
133096,0.009398
133097,0.008610
133098,0.012350
133099,0.008962
133100,0.004337
133101,0.013116
133102,0.003076
133103,0.022585
133104,0.004447
133105,0.002958
133106,0.014271
133107,0.004479
133108,0.007647
133109,0.010959
133110,0.003985
133111,0.008981
133112,0.006314
133113,0.008102
133114,0.005032
133115,0.011920
133116,0.043678
133117,0.010813
133118,0.007713
133119,0.003233
133120,0.015964
133121,0.006943
133122,0.007648
133123,0.006424
133124,0.011004
133125,0.012447
133126,0.005286
133127,0.013917
133128,0.011625
133129,0.014442
133130,0.005064
133131,0.005204
133132,0.013243
133133,0.005947
133134,0.004912
133135,0.011179
133136,0.008699
133137,0.014902
133138,0.008237
133139,0.002992
133140,0.035716
133141,0.006289
133142,0.001488
133143,0.012989
133144,0.002122
133145,0.004679
133146,0.006331
133147,0.005208
133148,0.012711
133149,0.033574
133150,0.010680
133151,0.003429
133152,0.012385
133153,0.008983
133154,0.011731
133155,0.015266
133156,0.005974
133157,0.006457
133158,0.008393
133159,0.020678
133160,0.007046
133161,0.008552
133162,0.005333
133163,0.016825
133164,0.006299
133165,0.010198
133166,0.004823
133167,0.006618
133168,0.003491
133169,0.004759
133170,0.009022
133171,0.023007
133172,0.016736
133173,0.012785
133174,0.002641
133175,0.004045
133176,0.009839
133177,0.002598
133178,0.004495
133179,0.003834
133180,0.010580
133181,0.006912
133182,0.023554
133183,0.003616
133184,0.017875
133185,0.004444
133186,0.001956
133187,0.004828
133188,0.004285
133189,0.004704
133190,0.014323
133191,0.006504
133192,0.004894
133193,0.011309
133194,0.002569
133195,0.005326
133196,0.010244
133197,0.035449
133198,0.001712
133199,0.017120
133200,0.004104
133201,0.047270
133202,0.002682
133203,0.009181
133204,0.002051
133205,0.003259
133206,0.004009
133207,0.004205
133208,0.019830
133209,0.001852
133210,0.004142
133211,0.008543
133212,0.005147
133213,0.004086
133214,0.001694
133215,0.003357
133216,0.012310
133217,0.002462
133218,0.006256
133219,0.009810
133220,0.029596
133221,0.003538
133222,0.009971
133223,0.022502
133224,0.005352
133225,0.003767
133226,0.005359
133227,0.028727
133228,0.002363
133229,0.013947
133230,0.014106
133231,0.018790
133232,0.016862
133233,0.013852
133234,0.015571
133235,0.007573
133236,0.002620
133237,0.002428
133238,0.014437
133239,0.003290
133240,0.003705
133241,0.016133
133242,0.002726
133243,0.012542
133244,0.002500
133245,0.010924
133246,0.009083
133247,0.004060
133248,0.010516
133249,0.003065
133250,0.018607
133251,0.009594
133252,0.006410
133253,0.003311
133254,0.006895
133255,0.003894
133256,0.011178
133257,0.001753
133258,0.016576
133259,0.003838
133260,0.030294
133261,0.005239
133262,0.010683
133263,0.030661
133264,0.008692
133265,0.005364
133266,0.008027
133267,0.017435
133268,0.001630
133269,0.008754
133270,0.003925
133271,0.018854
133272,0.003586
133273,0.009770
133274,0.011699
133275,0.003855
133276,0.007145
133277,0.003905
133278,0.003610
133279,0.006961
133280,0.011836
133281,0.016368
133282,0.031444
133283,0.004459
133284,0.003497
133285,0.003228
133286,0.008325
133287,0.005703
133288,0.009055
133289,0.002218
133290,0.010503
133291,0.008920
133292,0.003610
133293,0.002987
133294,0.005111
133295,0.002527
133296,0.003724
133297,0.005575
133298,0.011414
133299,0.015187
133300,0.006285
133301,0.014677
133302,0.003510
133303,0.020223
133304,0.002434
133305,0.005174
133306,0.008775
133307,0.011385
133308,0.006162
133309,0.007621
133310,0.002499
133311,0.003561
133312,0.004032
133313,0.018500
133314,0.009863
133315,0.013390
133316,0.010874
133317,0.004663
133318,0.021506
133319,0.004074
133320,0.003805
133321,0.032274
133322,0.014225
133323,0.004560
133324,0.014709
133325,0.006792
133326,0.010300
133327,0.006131
133328,0.018302
133329,0.003470
133330,0.003836
133331,0.005865
133332,0.030450
133333,0.008707
133334,0.005747
133335,0.005402
133336,0.018054
133337,0.009157
133338,0.017141
133339,0.008971
133340,0.008751
133341,0.012570
133342,0.003696
133343,0.003918
133344,0.006969
133345,0.009380
133346,0.017195
133347,0.019833
133348,0.002277
133349,0.003974
133350,0.002946
133351,0.003085
133352,0.012770
133353,0.004550
133354,0.001989
133355,0.006637
133356,0.005051
133357,0.002607
133358,0.004564
133359,0.023423
133360,0.009700
133361,0.017003
133362,0.004387
133363,0.004960
133364,0.005708
133365,0.001019
133366,0.003467
133367,0.004382
133368,0.012658
133369,0.009465
133370,0.005672
133371,0.015452
133372,0.006963
133373,0.005060
133374,0.003258
133375,0.003978
133376,0.009027
133377,0.012010
133378,0.007040
133379,0.011580
133380,0.006639
133381,0.003555
133382,0.004439
133383,0.022238
133384,0.006903
133385,0.006111
133386,0.004447
133387,0.001735
133388,0.031917
133389,0.005474
133390,0.000972
133391,0.010993
133392,0.004251
133393,0.025376
133394,0.019824
133395,0.004225
133396,0.009752
133397,0.003675
133398,0.003228
133399,0.003430
133400,0.022197
133401,0.020637
133402,0.002613
133403,0.005351
133404,0.011075
133405,0.012979
133406,0.024469
133407,0.004153
133408,0.010329
133409,0.009716
133410,0.003953
133411,0.028566
133412,0.030369
133413,0.005759
133414,0.008151
133415,0.042369
133416,0.021305
133417,0.032649
133418,0.004120
133419,0.015700
133420,0.004114
133421,0.014848
133422,0.002492
133423,0.004810
133424,0.025106
133425,0.009938
133426,0.004798
133427,0.003116
133428,0.009297
133429,0.011541
133430,0.005670
133431,0.001949
133432,0.009558
133433,0.008315
133434,0.004815
133435,0.010732
133436,0.003787
133437,0.002263
133438,0.005213
133439,0.005429
133440,0.006752
133441,0.005807
133442,0.003605
133443,0.004136
133444,0.003143
133445,0.001966
133446,0.008057
133447,0.017663
133448,0.007474
133449,0.009719
133450,0.016349
133451,0.006590
133452,0.004049
133453,0.010231
133454,0.007094
133455,0.001826
133456,0.003487
133457,0.003504
133458,0.005239
133459,0.005708
133460,0.002585
133461,0.008576
133462,0.010651
133463,0.010785
133464,0.003415
133465,0.007000
133466,0.025078
133467,0.003876
133468,0.002716
133469,0.006010
133470,0.002504
133471,0.003443
133472,0.002282
133473,0.007324
133474,0.003358
133475,0.002520
133476,0.003290
133477,0.014254
133478,0.004408
133479,0.004395
133480,0.001026
133481,0.005890
133482,0.011738
133483,0.006260
133484,0.027360
133485,0.010044
133486,0.012637
133487,0.006107
133488,0.004154
133489,0.006403
133490,0.019884
133491,0.015725
133492,0.001533
133493,0.004640
133494,0.015006
133495,0.015792
133496,0.030602
133497,0.020557
133498,0.005867
133499,0.015774
133500,0.005691
133501,0.017934
133502,0.001760
133503,0.006237
133504,0.004600
133505,0.035706
133506,0.050875
133507,0.005413
133508,0.026098
133509,0.003924
133510,0.004437
133511,0.002622
133512,0.001958
133513,0.006270
133514,0.006897
133515,0.005892
133516,0.013843
133517,0.014148
133518,0.032037
133519,0.021265
133520,0.010395
133521,0.017113
133522,0.004899
133523,0.002844
133524,0.003394
133525,0.009650
133526,0.005553
133527,0.004603
133528,0.004466
133529,0.006939
133530,0.009785
133531,0.013996
133532,0.006788
133533,0.003249
133534,0.010789
133535,0.002677
133536,0.006874
133537,0.003822
133538,0.008439
133539,0.010724
133540,0.003988
133541,0.007695
133542,0.004048
133543,0.016008
133544,0.007026
133545,0.004399
133546,0.005419
133547,0.003480
133548,0.008948
133549,0.006702
133550,0.009240
133551,0.004550
133552,0.019875
133553,0.005342
133554,0.023861
133555,0.005957
133556,0.003532
133557,0.005156
133558,0.003899
133559,0.007208
133560,0.007613
133561,0.009335
133562,0.001683
133563,0.003633
133564,0.006695
133565,0.005056
133566,0.003810
133567,0.009734
133568,0.002494
133569,0.003273
133570,0.004449
133571,0.017543
133572,0.008342
133573,0.003117
133574,0.003040
133575,0.004570
133576,0.012328
133577,0.005323
133578,0.036607
133579,0.005301
133580,0.009240
133581,0.007500
133582,0.014310
133583,0.003966
133584,0.003854
133585,0.009596
133586,0.024806
133587,0.006449
133588,0.006307
133589,0.004605
133590,0.013421
133591,0.005581
133592,0.006762
133593,0.005856
133594,0.014204
133595,0.002379
133596,0.008726
133597,0.005464
133598,0.010371
133599,0.005836
133600,0.004144
133601,0.006523
133602,0.012164
133603,0.007833
133604,0.004669
133605,0.005154
133606,0.014176
133607,0.002507
133608,0.034125
133609,0.004312
133610,0.010179
133611,0.011498
133612,0.006972
133613,0.004777
133614,0.015764
133615,0.004473
133616,0.005246
133617,0.006102
133618,0.004901
133619,0.020905
133620,0.004753
133621,0.023888
133622,0.014249
133623,0.014417
133624,0.008942
133625,0.015831
133626,0.003321
133627,0.008719
133628,0.018215
133629,0.003506
133630,0.003663
133631,0.008714
133632,0.002732
133633,0.002863
133634,0.012273
133635,0.013268
133636,0.004072
133637,0.003297
133638,0.002150
133639,0.004879
133640,0.008494
133641,0.004189
133642,0.004282
133643,0.004175
133644,0.001449
133645,0.020651
133646,0.020478
133647,0.004109
133648,0.013654
133649,0.005912
133650,0.020952
133651,0.007132
133652,0.000959
133653,0.014987
133654,0.002358
133655,0.006480
133656,0.007188
133657,0.003488
133658,0.026261
133659,0.003481
133660,0.016609
133661,0.006493
133662,0.007245
133663,0.006081
133664,0.004499
133665,0.008909
133666,0.004356
133667,0.006097
133668,0.002610
133669,0.011541
133670,0.004310
133671,0.009435
133672,0.003812
133673,0.009458
133674,0.002088
133675,0.014129
133676,0.005395
133677,0.014055
133678,0.002263
133679,0.005856
133680,0.005673
133681,0.003667
133682,0.009703
133683,0.003431
133684,0.004403
133685,0.004298
133686,0.007264
133687,0.003238
133688,0.021982
133689,0.004005
133690,0.018820
133691,0.023957
133692,0.007533
133693,0.001935
133694,0.003350
133695,0.009861
133696,0.014816
133697,0.007682
133698,0.002450
133699,0.004674
133700,0.003921
133701,0.004299
133702,0.005310
133703,0.007237
133704,0.004210
133705,0.001678
133706,0.004098
133707,0.007995
133708,0.010008
133709,0.008336
133710,0.007698
133711,0.003633
133712,0.005077
133713,0.008217
133714,0.005714
133715,0.006289
133716,0.004524
133717,0.003447
133718,0.020698
133719,0.018813
133720,0.006074
133721,0.003059
133722,0.006404
133723,0.005096
133724,0.017359
133725,0.006550
133726,0.004096
133727,0.003663
133728,0.003203
133729,0.003597
133730,0.003016
133731,0.001788
133732,0.002656
133733,0.004814
133734,0.015752
133735,0.012616
133736,0.005056
133737,0.003563
133738,0.009185
133739,0.010625
133740,0.003256
133741,0.005255
133742,0.003705
133743,0.004030
133744,0.003688
133745,0.012334
133746,0.013103
133747,0.006083
133748,0.004386
133749,0.002588
133750,0.006060
133751,0.003059
133752,0.018463
133753,0.014887
133754,0.003093
133755,0.006543
133756,0.003336
133757,0.005844
133758,0.004007
133759,0.012983
133760,0.019290
133761,0.005258
133762,0.003689
133763,0.003564
133764,0.010501
133765,0.006833
133766,0.003230
133767,0.010758
133768,0.032507
133769,0.001295
133770,0.004950
133771,0.005466
133772,0.015103
133773,0.013303
133774,0.038460
133775,0.002808
133776,0.002955
133777,0.007116
133778,0.008852
